pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2022045_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,1122,120,150,1,120,1,1,6,897736,427778603,6168,5249,93,235,43,43,1,16,1,1,2,104507,89989280,1572,693,136,210,26551288,0,10423360,0.9999,0.9143,923131,150142,0,[0.746281 0.746412 0.746427 0.746437 0.746158 0.746389 0.746336 0.746366 0.746895 0.746926 0.746998 0.746935 0.746879 0.746912 0.746941 0.746958 0.746299 0.746550 0.746476 0.746447 0.746394 0.746470 0.746541 0.746424]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2085772_CYCLE-INTRA_0:2:3_CTA,commit_85e27_modified_0,1114,120,150,1,120,1,1,2,983268,427778603,1689,908,35,240,43,43,1,16,1,1,3,62645,89989280,1131,355,53,236,23193082,0,11647304,0.9998,0.8741,990210,49268,0,[0.736766 0.736830 0.736776 0.736815 0.736733 0.736750 0.736793 0.736833 0.736796 0.736823 0.736770 0.736793 0.736601 0.736633 0.736699 0.736762 0.736768 0.736739 0.736772 0.736722 0.736679 0.736723 0.736719 0.736692]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2044367_CYCLE-INTRA_0:4:5_CTA,commit_85e27_modified_0,1116,120,150,1,120,1,1,4,1024500,427778603,4631,3710,113,240,43,43,1,16,1,1,5,54525,89989280,1909,1080,159,170,30719835,0,12884192,0.9999,0.8408,1039296,75179,0,[0.740839 0.740802 0.740964 0.740916 0.740887 0.740804 0.740858 0.740955 0.741241 0.741161 0.741206 0.741218 0.741203 0.741191 0.741230 0.741312 0.740990 0.741073 0.740980 0.740930 0.741071 0.741183 0.741204 0.740971]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2085772_CYCLE-INTRA_0:2:5_CTA,commit_85e27_modified_0,1112,120,150,1,120,1,1,2,1046760,427778603,1820,1055,42,241,43,43,1,16,1,1,5,47557,89989280,1407,718,62,177,24974045,0,13231232,0.9999,0.8328,1058989,45310,0,[0.738299 0.738271 0.738337 0.738307 0.738364 0.738328 0.738326 0.738299 0.738330 0.738266 0.738355 0.738324 0.738311 0.738335 0.738311 0.738355 0.738390 0.738446 0.738360 0.738345 0.738386 0.738422 0.738409 0.738458]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2085772_CYCLE-INTRA_0:2:4_CTA,commit_85e27_modified_0,1113,120,150,1,120,1,1,2,1020994,427778603,1803,1034,45,239,43,43,1,16,1,1,4,50128,89989280,1232,515,63,189,23746717,0,12527264,0.9999,0.8499,1023063,91462,0,[0.741199 0.741213 0.741247 0.741239 0.741181 0.741203 0.741174 0.741176 0.741268 0.741272 0.741268 0.741304 0.741225 0.741184 0.741269 0.741274 0.741058 0.741016 0.741079 0.741058 0.741167 0.741162 0.741160 0.741192]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2022995_CYCLE-INTRA_0:8:2_CTA,commit_85e27_modified_0,1124,120,150,1,120,1,1,8,886353,427778603,9779,8741,170,235,43,43,1,16,1,1,2,110282,89989280,1720,828,211,198,28120636,0,10247368,0.9999,0.9209,892671,61981,0,[0.763463 0.763359 0.763460 0.763555 0.763476 0.763394 0.763424 0.763533 0.764045 0.763919 0.764022 0.764061 0.763968 0.763895 0.764015 0.763977 0.763550 0.763549 0.763432 0.763495 0.763497 0.763487 0.763603 0.763490]
parb_lbm-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2019580_CYCLE-INTRA_0:10:2_CTA,commit_85e27_modified_0,1125,120,150,1,120,1,1,10,836800,427778603,14781,13550,344,247,43,43,1,16,1,1,2,289080,89989280,2559,1319,377,266,27214719,0,9191416,1.0000,0.9645,851226,112291,0,[0.760473 0.760493 0.760452 0.760498 0.760658 0.760523 0.760555 0.760641 0.761444 0.761167 0.761482 0.761324 0.761361 0.761323 0.761089 0.761170 0.760815 0.760668 0.760699 0.760532 0.760808 0.760686 0.760724 0.760820]
nvd_fdtd3d-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,491494,12,24,1,32,16,1,1,2416550,3172739184,345,102,17,79,1000,1,1,128,1,1,2,7120787,13474724576,458,243,28,85,160547,0,80921344,0.8852,0.8561,7145191,0,0,[0.493455 0.493376 0.493411 0.493657 0.493292 0.493345 0.493641 0.493461 0.462557 0.462633 0.462605 0.462756 0.462704 0.462843 0.462662 0.462503 0.471388 0.471498 0.471176 0.471253 0.471338 0.471380 0.471532 0.471133]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:28:1_CTA,commit_85e27_modified_0,491669,512,100,1,64,1,1,28,120326,690560000,187,49,8,11,11,11,1,8,2,8,1,1172280,469895962,229,28,8,100,80183,0,12225638,0.8819,0.9850,1265079,0,70325,[0.630896 0.630834 0.631025 0.631066 0.631244 0.631030 0.630744 0.630999 0.631164 0.630816 0.631101 0.631329 0.631253 0.631052 0.630758 0.631043 0.630918 0.630798 0.631075 0.631182 0.631124 0.631061 0.630688 0.630907]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:12:2_CTA,commit_85e27_modified_0,491664,512,100,1,64,1,1,12,141380,690560000,179,41,9,14,11,11,1,8,2,8,2,713443,469895962,203,30,10,101,42476,0,6769918,0.8935,0.9753,729427,0,42315,[0.589672 0.589430 0.589451 0.589699 0.589746 0.589498 0.589401 0.589753 0.591097 0.590613 0.590574 0.590746 0.590893 0.590473 0.590396 0.590860 0.589746 0.589482 0.589521 0.589653 0.589761 0.589676 0.589525 0.589726]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:16:2_CTA,commit_85e27_modified_0,491661,512,100,1,64,1,1,16,126244,690560000,170,33,8,8,11,11,1,8,2,8,2,756803,469895962,203,30,9,88,36692,0,7861018,0.8839,0.9781,814886,0,41361,[0.617486 0.617258 0.617279 0.617514 0.617577 0.617265 0.617284 0.617535 0.617909 0.617466 0.617528 0.617729 0.617798 0.617452 0.617299 0.617736 0.617577 0.617292 0.617299 0.617466 0.617549 0.617417 0.617351 0.617566]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:8:1_CTA,commit_85e27_modified_0,491660,512,100,1,64,1,1,8,155494,690560000,166,30,9,8,11,11,1,8,2,8,1,889437,469895962,207,22,9,83,35652,0,7858138,0.8981,0.9778,965870,0,55225,[0.521359 0.521312 0.521359 0.521488 0.521698 0.521435 0.521336 0.521529 0.521722 0.521260 0.521418 0.521733 0.521701 0.521420 0.521191 0.521552 0.521423 0.521207 0.521470 0.521581 0.521511 0.521482 0.521198 0.521369]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:12:1_CTA,commit_85e27_modified_0,491668,512,100,1,64,1,1,12,141001,690560000,184,45,9,15,11,11,1,8,2,8,1,959244,469895962,224,26,10,111,56540,0,8952118,0.8938,0.9817,967856,0,60949,[0.599419 0.599343 0.599460 0.599536 0.599699 0.599436 0.599241 0.599571 0.598789 0.598269 0.598439 0.598847 0.598818 0.598491 0.598217 0.598590 0.599396 0.599180 0.599471 0.599623 0.599454 0.599454 0.599165 0.599428]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:28:2_CTA,commit_85e27_modified_0,491667,512,100,1,64,1,1,28,122493,690560000,182,45,8,9,11,11,1,8,2,8,2,868735,469895962,205,29,8,90,46572,0,8952338,0.8779,0.9805,923533,0,41959,[0.624530 0.624328 0.624414 0.624603 0.624634 0.624414 0.624230 0.624542 0.625092 0.624560 0.624701 0.624952 0.624835 0.624542 0.624395 0.624793 0.624640 0.624412 0.624579 0.624597 0.624652 0.624566 0.624343 0.624563]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:20:2_CTA,commit_85e27_modified_0,491659,512,100,1,64,1,1,20,123299,690560000,171,34,8,7,11,11,1,8,2,8,2,785926,469895962,197,24,8,84,36123,0,7861018,0.8796,0.9785,810649,0,32909,[0.620903 0.620687 0.620701 0.620924 0.621014 0.620736 0.620666 0.620931 0.621627 0.621091 0.621279 0.621418 0.621439 0.621147 0.620917 0.621377 0.621056 0.620861 0.620868 0.621070 0.620945 0.620826 0.620642 0.620873]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:16:1_CTA,commit_85e27_modified_0,491666,512,100,1,64,1,1,16,125167,690560000,172,35,8,9,11,11,1,8,2,8,1,1021503,469895962,219,24,9,98,49887,0,10043218,0.8849,0.9833,1045918,0,65895,[0.622554 0.622494 0.622613 0.622673 0.622829 0.622586 0.622408 0.622640 0.622986 0.622543 0.622781 0.623088 0.623153 0.622889 0.622575 0.622948 0.622565 0.622392 0.622656 0.622802 0.622624 0.622597 0.622335 0.622578]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:8:2_CTA,commit_85e27_modified_0,491657,512,100,1,64,1,1,8,157308,690560000,167,31,9,8,11,11,1,8,2,8,2,669538,469895962,192,27,10,75,22903,0,5678818,0.8953,0.9699,692018,0,32410,[0.515053 0.514816 0.514824 0.515077 0.515134 0.514898 0.514828 0.515020 0.516536 0.516011 0.515934 0.516195 0.516399 0.516032 0.515861 0.516354 0.515118 0.514906 0.514914 0.515020 0.515118 0.515036 0.514885 0.515081]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:24:1_CTA,commit_85e27_modified_0,491662,512,100,1,64,1,1,24,121776,690560000,189,51,9,10,11,11,1,8,2,8,1,1123406,469895962,221,26,8,91,73376,0,11134318,0.8836,0.9847,1156313,0,70422,[0.626620 0.626449 0.626634 0.626761 0.626927 0.626717 0.626495 0.626722 0.626864 0.626463 0.626791 0.627108 0.627045 0.626771 0.626406 0.626766 0.626610 0.626424 0.626703 0.626835 0.626752 0.626669 0.626383 0.626671]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1575125_CYCLE-INTRA_0:24:2_CTA,commit_85e27_modified_0,491658,512,100,1,64,1,1,24,122944,690560000,181,43,8,9,11,11,1,8,2,8,2,818300,469895962,199,26,8,86,64435,0,8952118,0.8864,0.9796,928232,0,51386,[0.621363 0.621162 0.621119 0.621338 0.621496 0.621180 0.621083 0.621387 0.621843 0.621338 0.621509 0.621618 0.621721 0.621411 0.621218 0.621679 0.621469 0.621332 0.621314 0.621448 0.621393 0.621277 0.621092 0.621388]
nvd_sobol-0-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2062717_CYCLE-INTRA_0:20:1_CTA,commit_85e27_modified_0,491663,512,100,1,64,1,1,20,121570,690560000,174,37,8,8,11,11,1,8,2,8,1,1075221,469895962,217,23,8,92,50804,0,11131438,0.8812,0.9839,1150486,0,55700,[0.629796 0.629720 0.629867 0.629946 0.630034 0.629774 0.629593 0.629838 0.630022 0.629656 0.629897 0.630167 0.630098 0.629907 0.629552 0.629933 0.629834 0.629671 0.629867 0.630034 0.629887 0.629755 0.629541 0.629816]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:2:2_CTA,commit_85e27_modified_0,484506,120,150,1,120,1,1,2,893164,427778603,1423,658,51,244,1000,1,1,128,1,1,2,8003829,13474724576,1095,445,79,220,178278524,0,105949488,0.9965,0.9943,8345231,569715,5844,[0.724560 0.724572 0.724492 0.724701 0.724442 0.724523 0.724771 0.724707 0.724582 0.724538 0.724545 0.724658 0.724544 0.724602 0.724615 0.724386 0.724694 0.724741 0.724462 0.724595 0.724746 0.724647 0.724676 0.724582]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:4:4_CTA,commit_85e27_modified_0,484508,120,150,1,120,1,1,4,905155,427778603,4157,3181,133,243,1000,1,1,128,1,1,4,5325035,13474724576,2043,1190,213,225,179150551,0,80623488,0.9952,0.9885,5685281,913891,26576,[0.728045 0.727982 0.727912 0.728191 0.727843 0.727978 0.728284 0.728179 0.728003 0.727972 0.728034 0.728186 0.728073 0.728145 0.728181 0.727841 0.728154 0.728261 0.727938 0.728081 0.728265 0.728203 0.728160 0.728045]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:2:4_CTA,commit_85e27_modified_0,484505,120,150,1,120,1,1,2,936119,427778603,1873,1019,74,245,1000,1,1,128,1,1,4,4986806,13474724576,1267,620,101,222,125906054,0,80623488,0.9951,0.9901,5769721,357152,5309,[0.718793 0.718775 0.718682 0.718925 0.718731 0.718795 0.719153 0.719030 0.718760 0.718704 0.718687 0.718894 0.718665 0.718769 0.718802 0.718465 0.718966 0.719069 0.718696 0.718894 0.719047 0.718942 0.718989 0.718845]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:8:2_CTA,commit_85e27_modified_0,484513,120,150,1,120,1,1,8,858209,427778603,10527,9440,203,242,1000,1,1,128,1,1,2,8514834,13474724576,1996,1168,163,214,295747390,0,114439152,0.9965,0.9935,8891274,1448532,3586,[0.749668 0.749672 0.749678 0.749831 0.749612 0.749674 0.749876 0.749834 0.749685 0.749678 0.749709 0.749759 0.749671 0.749723 0.749705 0.749526 0.749802 0.749854 0.749621 0.749720 0.749863 0.749775 0.749763 0.749700]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10176817_CYCLE-INTRA_0:2:6_CTA,commit_85e27_modified_0,484507,120,150,1,120,1,1,2,967172,427778603,1685,878,83,243,1000,1,1,128,1,1,6,4397222,13474724576,1329,658,99,224,108675498,0,72277400,0.9946,0.9934,4906981,336087,0,[0.720940 0.720959 0.720839 0.721192 0.720810 0.720889 0.721281 0.721113 0.720871 0.720827 0.720846 0.721021 0.720803 0.720950 0.720969 0.720499 0.721066 0.721118 0.720851 0.720980 0.721243 0.721065 0.721075 0.720904]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:4:2_CTA,commit_85e27_modified_0,484509,120,150,1,120,1,1,4,881364,427778603,3288,2372,95,241,1000,1,1,128,1,1,2,8427919,13474724576,1753,927,179,211,287399831,0,114391488,0.9968,0.9935,9117347,1570369,2156,[0.731171 0.731228 0.731159 0.731338 0.731109 0.731207 0.731401 0.731378 0.731233 0.731214 0.731221 0.731332 0.731223 0.731265 0.731260 0.731079 0.731361 0.731410 0.731178 0.731249 0.731400 0.731252 0.731307 0.731256]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:10:2_CTA,commit_85e27_modified_0,484514,120,150,1,120,1,1,10,858946,427778603,14872,13618,387,243,1000,1,1,128,1,1,2,8992945,13474724576,1859,921,207,284,323736518,0,122878952,0.9969,0.9963,9696605,1715438,5442,[0.754003 0.754017 0.754030 0.754196 0.753964 0.754042 0.754185 0.754096 0.754175 0.754201 0.754186 0.754302 0.754168 0.754242 0.754241 0.754060 0.754159 0.754236 0.754036 0.754167 0.754293 0.754232 0.754163 0.754117]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:6:2_CTA,commit_85e27_modified_0,484512,120,150,1,120,1,1,6,863880,427778603,6084,5071,167,238,1000,1,1,128,1,1,2,8559130,13474724576,1938,1046,237,218,292295584,0,114391488,0.9968,0.9936,9004734,1639727,1925,[0.740252 0.740247 0.740259 0.740411 0.740200 0.740270 0.740472 0.740422 0.740338 0.740324 0.740328 0.740424 0.740326 0.740379 0.740357 0.740160 0.740390 0.740438 0.740231 0.740280 0.740430 0.740365 0.740350 0.740287]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:6:4_CTA,commit_85e27_modified_0,484511,120,150,1,120,1,1,6,913546,427778603,5626,4640,150,238,1000,1,1,128,1,1,4,5178780,13474724576,1832,1025,147,241,182168240,0,80671648,0.9950,0.9899,5636343,940960,2275,[0.735320 0.735279 0.735171 0.735484 0.735105 0.735277 0.735619 0.735497 0.735405 0.735399 0.735456 0.735647 0.735433 0.735548 0.735518 0.735197 0.735572 0.735629 0.735367 0.735554 0.735615 0.735505 0.735488 0.735377]
parb_lbm-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10176817_CYCLE-INTRA_0:4:6_CTA,commit_85e27_modified_0,484510,120,150,1,120,1,1,4,937844,427778603,4250,3284,113,243,1000,1,1,128,1,1,6,4562062,13474724576,1865,1018,171,232,151122581,0,72296296,0.9947,0.9929,4848394,816951,357,[0.729284 0.729348 0.729178 0.729586 0.729086 0.729195 0.729588 0.729415 0.729413 0.729285 0.729296 0.729547 0.729433 0.729453 0.729535 0.729075 0.729413 0.729590 0.729138 0.729254 0.729520 0.729330 0.729437 0.729237]
cut_sgemm-1-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4210675_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,483166,32,16,1,256,1,1,1,1759966,6580076544,573,338,68,40,1024,1,1,64,1,1,4,81521,97138283,286,135,23,35,122881,0,18760656,0.5921,0.5022,1819327,0,178904,[0.152857 0.152869 0.152918 0.153251 0.152792 0.153159 0.152998 0.152752 0.147236 0.147298 0.147089 0.147333 0.147504 0.147631 0.147321 0.147440 0.153352 0.153204 0.153208 0.153493 0.152997 0.153126 0.153161 0.152905]
cut_sgemm-1-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4210675_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,483167,32,16,1,256,1,1,1,1741951,6580076544,570,336,67,38,1024,1,1,64,1,1,2,139346,97138283,315,164,24,47,153490,0,13734072,0.6923,0.4378,1817110,0,237142,[0.128835 0.128791 0.128666 0.128558 0.128838 0.128798 0.128892 0.128830 0.126911 0.126904 0.127056 0.127001 0.126879 0.126866 0.126858 0.126946 0.129011 0.129037 0.128889 0.128836 0.128878 0.128850 0.128837 0.129015]
cut_sgemm-1-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4210675_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,483165,32,16,1,256,1,1,1,1772535,6580076544,544,312,67,37,1024,1,1,64,1,1,6,69661,97138283,293,140,24,22,117335,0,21022064,0.5635,0.5238,1786650,0,149555,[0.157112 0.157072 0.156518 0.156587 0.156641 0.156440 0.156526 0.156775 0.160401 0.160422 0.160769 0.160896 0.160522 0.160509 0.160219 0.160320 0.157289 0.156958 0.157002 0.156940 0.156846 0.157123 0.156558 0.156451]
nvd_binomial-0-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:4:1_CTA,commit_85e27_modified_0,488357,1024,1,1,128,1,1,4,2203475,6133492736,214,65,9,41,12,24,1,32,1,1,1,2228263,3172739184,295,69,11,63,17246,0,17257687,0.8672,0.8269,4152829,0,0,[0.221610 0.221430 0.221528 0.221669 0.221554 0.221603 0.221570 0.221666 0.231868 0.231843 0.231899 0.231955 0.231917 0.231935 0.232012 0.231736 0.243488 0.243456 0.243253 0.243351 0.243364 0.243143 0.243227 0.243565]
nvd_binomial-0-nvd_fdtd3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:6:1_CTA,commit_85e27_modified_0,488358,1024,1,1,128,1,1,6,2049120,6133492736,211,72,8,30,12,24,1,32,1,1,1,2317423,3172739184,291,68,11,61,16503,0,17447997,0.8672,0.8213,3879212,0,0,[0.235207 0.235046 0.235050 0.235222 0.235048 0.235142 0.235081 0.235110 0.245755 0.245853 0.245738 0.245869 0.245804 0.245887 0.245864 0.245817 0.258014 0.257999 0.257987 0.258005 0.258003 0.257876 0.257865 0.258134]
nvd_fdtd3d-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,491485,12,24,1,32,16,1,1,3232402,3172739184,385,120,17,107,43,43,1,16,1,1,2,38924,89989280,293,63,32,27,7837,0,33204840,0.9516,0.6754,3260607,0,0,[0.466774 0.466695 0.466642 0.466436 0.466778 0.466708 0.466562 0.466618 0.490521 0.490341 0.490259 0.490644 0.490171 0.490359 0.490395 0.490358 0.509186 0.509412 0.509456 0.509527 0.509503 0.509440 0.509213 0.509538]
nvd_fdtd3d-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTRA_0:1:3_CTA,commit_85e27_modified_0,491484,12,24,1,32,16,1,1,3476450,3172739184,398,142,24,95,43,43,1,16,1,1,3,31308,89989280,342,102,49,23,5496,0,39892536,0.9736,0.6003,3476660,0,0,[0.469067 0.468952 0.469014 0.469015 0.468965 0.469077 0.469146 0.469008 0.483127 0.483523 0.483070 0.483219 0.483081 0.482984 0.483117 0.483219 0.503651 0.503571 0.503647 0.503467 0.503399 0.503385 0.503253 0.503403]
rod_heartwall-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_16605237_CYCLE-INTRA_0:1:2_CTA,commit_85e27_modified_0,910,51,1,1,256,1,1,1,12033,4044300,203,32,14,11,1000,1,1,128,1,1,2,6935887,13474724576,636,470,23,20,7495,0,68329338,0.8323,0.2660,6936990,0,128,[0.018055 0.017633 0.017736 0.018363 0.017887 0.017792 0.017696 0.017447 0.033961 0.034264 0.034160 0.033828 0.033776 0.033449 0.033534 0.033623 0.017942 0.017624 0.018684 0.018092 0.018076 0.017896 0.018016 0.017843]
rod_heartwall-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10176817_CYCLE-INTRA_0:1:6_CTA,commit_85e27_modified_0,909,51,1,1,256,1,1,1,15400,4044300,245,69,15,26,1000,1,1,128,1,1,6,4388112,13474724576,1030,827,40,33,75160,0,49663794,0.8755,0.4175,4389378,379,214,[0.063028 0.061586 0.062389 0.062455 0.061453 0.062364 0.061391 0.061126 0.069583 0.069569 0.069601 0.068940 0.069434 0.069273 0.069932 0.068866 0.061750 0.061766 0.063349 0.062605 0.062234 0.062329 0.061876 0.061910]
rod_heartwall-0-rod_lavamd-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11013622_CYCLE-INTRA_0:1:4_CTA,commit_85e27_modified_0,911,51,1,1,256,1,1,1,13266,4044300,224,48,17,17,1000,1,1,128,1,1,4,4669829,13474724576,904,718,38,25,7881,0,52460748,0.8666,0.3236,4671169,0,407,[0.033743 0.033175 0.033396 0.034060 0.033177 0.033325 0.033162 0.032869 0.061117 0.061281 0.060966 0.060807 0.060485 0.060016 0.060773 0.059627 0.032954 0.033142 0.034389 0.034230 0.034306 0.033575 0.033901 0.033501]
parb_spmv-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_178732_CYCLE-INTRA_0:10:1_CTA,commit_85e27_modified_0,485346,1147,1,1,128,1,1,10,86473,52720795,751,169,13,103,51,1,1,256,1,1,1,19383,4044300,375,113,26,229,893427,0,2513293,0.5663,0.8212,87550,1402,16197,[0.711420 0.706534 0.705550 0.707179 0.709211 0.710291 0.706179 0.706340 0.713516 0.715693 0.717064 0.714516 0.715951 0.711259 0.717386 0.710743 0.709243 0.708356 0.707872 0.708469 0.710646 0.711114 0.710598 0.708050]
parb_spmv-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_181577_CYCLE-INTRA_0:14:1_CTA,commit_85e27_modified_0,485348,1147,1,1,128,1,1,14,76752,52720795,812,242,16,83,51,1,1,256,1,1,1,20478,4044300,436,79,12,170,1062945,0,2614759,0.5522,0.8352,81576,34,5968,[0.723673 0.722531 0.723708 0.723933 0.724210 0.722617 0.722617 0.721666 0.727325 0.727498 0.728553 0.727290 0.727152 0.723915 0.729038 0.724902 0.724763 0.721406 0.721596 0.721942 0.725525 0.723760 0.723465 0.723362]
parb_spmv-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_171995_CYCLE-INTRA_0:8:1_CTA,commit_85e27_modified_0,485345,1147,1,1,128,1,1,8,85522,52720795,654,105,13,105,51,1,1,256,1,1,1,18442,4044300,328,83,26,220,586123,0,2428541,0.5663,0.8180,87390,574,23506,[0.708034 0.702283 0.702864 0.704173 0.706661 0.705998 0.705401 0.701830 0.713349 0.713478 0.716047 0.712589 0.710279 0.708535 0.713236 0.707485 0.703187 0.705223 0.705821 0.704415 0.708922 0.707985 0.704641 0.704851]
parb_spmv-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_324712_CYCLE-INTRA_0:2:1_CTA,commit_85e27_modified_0,485342,1147,1,1,128,1,1,2,137732,52720795,302,26,9,36,51,1,1,256,1,1,1,12208,4044300,189,43,15,41,13782,0,2451075,0.6010,0.7164,142446,0,20951,[0.453751 0.449846 0.449618 0.451551 0.450877 0.449905 0.451164 0.447596 0.461660 0.459876 0.462353 0.458032 0.461868 0.455247 0.463543 0.459400 0.447467 0.450044 0.452799 0.452016 0.452889 0.451422 0.448617 0.449023]
parb_spmv-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_172820_CYCLE-INTRA_0:6:1_CTA,commit_85e27_modified_0,485344,1147,1,1,128,1,1,6,83025,52720795,491,45,13,101,51,1,1,256,1,1,1,16349,4044300,254,60,31,218,148320,0,2361284,0.5672,0.8149,88150,61,22110,[0.708820 0.705905 0.702910 0.705697 0.709252 0.708548 0.705280 0.706113 0.711687 0.714649 0.715066 0.713496 0.711222 0.708051 0.711639 0.707074 0.707795 0.709188 0.706818 0.706754 0.710758 0.709877 0.708564 0.705040]
