pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
cut_sgemm-1-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2690178_CYCLE-INTER_0:60:20_SM,commit_5c787_modified_0,639713,32,16,1,256,1,1,0,1801299,6580076544,980,778,50,18,51,1,1,256,1,1,0,12267,4044300,233,84,23,12,44024,0,16439567,0.8703,0.2645,1804533,0,35158,[0.074815 0.075268 0.075095 0.074989 0.074823 0.074951 0.075140 0.075081 0.075297 0.075354 0.075350 0.075814 0.075733 0.075544 0.075006 0.075044 0.075288 0.075265 0.074956 0.075009 0.075338 0.075567 0.075274 0.075404]
cut_sgemm-1-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3362722_CYCLE-INTER_0:68:12_SM,commit_5c787_modified_0,572847,32,16,1,256,1,1,0,1458808,6580076544,1001,801,50,20,51,1,1,256,1,1,0,13791,4044300,400,242,32,10,61953,0,12605953,0.9080,0.2614,1464785,0,70063,[0.081549 0.082310 0.081831 0.081683 0.081634 0.081894 0.081531 0.081684 0.081981 0.081886 0.082417 0.082816 0.082947 0.083018 0.082312 0.082440 0.081444 0.081503 0.080868 0.081239 0.081818 0.081580 0.081426 0.081538]
cut_wmma-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_127838_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,639729,16,8,1,64,1,1,0,121568,36372480,1027,775,107,30,43,43,1,16,1,1,0,29164,89989280,436,246,63,7,7907,0,1678189,0.9964,0.2557,126351,0,13096,[0.141634 0.140886 0.139366 0.139288 0.142137 0.141132 0.139701 0.139623 0.175892 0.175915 0.179535 0.179244 0.178026 0.177524 0.178261 0.177546 0.141757 0.141031 0.142238 0.142271 0.144752 0.143188 0.141031 0.140897]
cut_wmma-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_159797_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572863,16,8,1,64,1,1,0,71534,36372480,874,632,105,14,43,43,1,16,1,1,0,32731,89989280,435,211,95,10,7558,0,1331588,0.9975,0.2432,88792,0,21752,[0.134830 0.135053 0.135084 0.135307 0.132493 0.133224 0.135927 0.136643 0.157440 0.157869 0.156549 0.156009 0.156804 0.156660 0.157026 0.156804 0.134576 0.134878 0.134719 0.135943 0.132095 0.132000 0.135800 0.137088]
cut_wmma-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_159797_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,135,16,8,1,64,1,1,0,68576,36372480,545,300,96,16,43,43,1,16,1,1,0,30632,89989280,435,232,70,12,19152,0,1328533,0.9893,0.2786,81995,0,95072,[0.133488 0.133695 0.133747 0.133678 0.132834 0.133178 0.132800 0.133161 0.164962 0.165616 0.164583 0.164291 0.165134 0.165255 0.164480 0.164532 0.134039 0.133643 0.134211 0.134263 0.132404 0.132576 0.132955 0.133419]
cut_wmma-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_193412_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,183,16,8,1,64,1,1,0,57855,36372480,384,160,72,14,1024,1,1,64,1,1,0,79340,97138283,315,117,54,15,122959,0,1983550,0.7475,0.3554,96860,0,537727,[0.106721 0.105832 0.107697 0.106327 0.106954 0.106939 0.108513 0.106662 0.121529 0.120917 0.121369 0.120072 0.122112 0.120932 0.121325 0.120043 0.107347 0.105176 0.106750 0.105147 0.106517 0.104826 0.107508 0.106283]
cut_wmma-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_193412_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,572871,16,8,1,64,1,1,0,59994,36372480,478,268,77,8,1024,1,1,64,1,1,0,92517,97138283,326,123,71,12,37725,0,1986966,0.8124,0.2703,99469,0,130846,[0.106164 0.105752 0.106817 0.105838 0.105852 0.105227 0.106065 0.105965 0.116780 0.116695 0.116610 0.116284 0.116340 0.115986 0.116312 0.116482 0.105738 0.104731 0.105241 0.104929 0.105511 0.105611 0.105483 0.104716]
cut_wmma-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_154730_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,639737,16,8,1,64,1,1,0,62317,36372480,604,382,87,10,1024,1,1,64,1,1,0,74690,97138283,321,122,67,9,24396,0,1970012,0.8212,0.2746,106288,0,94959,[0.098344 0.097374 0.096245 0.095913 0.095847 0.095940 0.096790 0.095501 0.113605 0.113685 0.112317 0.112675 0.112250 0.112397 0.113924 0.113765 0.096391 0.096816 0.095554 0.095329 0.096776 0.096816 0.096630 0.096125]
rod_heartwall-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_363495_CYCLE-INTER_0:24:56_SM,commit_7b896_modified_0,104,51,1,1,256,1,1,0,16056,4044300,258,61,13,205,128,1,1,512,1,1,0,178874,133834562,597,80,22,98,616101,0,2468151,0.7775,0.8909,180424,2495,75848,[0.787817 0.789491 0.784961 0.787629 0.792253 0.789945 0.786792 0.785790 0.784695 0.788349 0.788286 0.785681 0.784961 0.783271 0.785657 0.781103 0.790344 0.789444 0.789554 0.787128 0.794765 0.792183 0.788505 0.785720]
rod_heartwall-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_363495_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,572905,51,1,1,256,1,1,0,15696,4044300,245,48,15,196,128,1,1,512,1,1,0,178286,133834562,581,67,14,98,629764,0,2414399,0.7735,0.8940,180170,2109,60130,[0.790683 0.791639 0.787674 0.789743 0.796223 0.792305 0.789343 0.788693 0.786789 0.791091 0.789861 0.788043 0.786005 0.784838 0.788105 0.784595 0.792485 0.792188 0.790879 0.790166 0.794640 0.793269 0.791710 0.788340]
rod_heartwall-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_351945_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,659409,51,1,1,256,1,1,0,14642,4044300,205,37,15,190,128,1,1,512,1,1,0,182623,133834562,607,105,25,98,435328,0,2456337,0.7722,0.8867,185544,2174,44919,[0.766943 0.768959 0.765520 0.768191 0.773266 0.770869 0.769583 0.767361 0.764759 0.767681 0.768678 0.765596 0.765847 0.762134 0.766646 0.761799 0.771052 0.771729 0.770778 0.769910 0.773928 0.773403 0.772102 0.767970]
rod_heartwall-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_351945_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,681126,51,1,1,256,1,1,0,13914,4044300,195,35,18,141,128,1,1,512,1,1,0,257646,133834562,565,117,27,89,172605,0,2910229,0.7709,0.8052,260030,608,55203,[0.555335 0.556149 0.555584 0.556442 0.558809 0.556133 0.556621 0.555150 0.556730 0.557762 0.560970 0.558435 0.560058 0.555128 0.559385 0.554955 0.559819 0.561291 0.562431 0.561285 0.564146 0.561964 0.561177 0.558788]
rod_heartwall-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_290796_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,639771,51,1,1,256,1,1,0,14927,4044300,222,43,15,206,128,1,1,512,1,1,0,182002,133834562,598,82,18,99,568002,0,2418213,0.7715,0.8965,183588,2095,62109,[0.777439 0.778301 0.774371 0.776970 0.781177 0.778693 0.775409 0.774125 0.774879 0.777901 0.779216 0.776401 0.775063 0.773218 0.776801 0.774294 0.780331 0.778547 0.781307 0.779208 0.780761 0.780500 0.780215 0.775848]
rod_hotspot3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_152368_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639779,8,128,1,64,4,1,0,99724,83099648,617,187,33,142,463,1,1,256,1,1,0,61287,126061000,574,80,29,101,604162,0,2165464,0.6726,0.8423,117011,0,0,[0.653463 0.654248 0.653934 0.653910 0.654778 0.654706 0.654646 0.654356 0.654163 0.654646 0.653958 0.652812 0.653584 0.653572 0.654911 0.654380 0.654284 0.654284 0.654646 0.654115 0.655056 0.654875 0.654115 0.654151]
rod_hotspot3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_190460_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,112,8,128,1,64,4,1,0,87763,83099648,602,141,32,154,463,1,1,256,1,1,0,67981,126061000,637,83,27,115,521856,0,2165720,0.6694,0.8411,121267,0,0,[0.627705 0.628311 0.628078 0.627833 0.628113 0.628148 0.628252 0.628241 0.628660 0.628218 0.628415 0.628043 0.628509 0.628450 0.629009 0.628613 0.628078 0.628078 0.628613 0.628474 0.628974 0.628741 0.628136 0.628357]
rod_hotspot3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_190460_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572913,8,128,1,64,4,1,0,86939,83099648,638,151,28,158,463,1,1,256,1,1,0,72480,126061000,699,92,23,120,673476,0,2165464,0.6697,0.8413,126734,0,0,[0.602518 0.602529 0.602217 0.602607 0.602428 0.602228 0.602194 0.602685 0.602317 0.601994 0.602596 0.602651 0.602584 0.602818 0.602763 0.602997 0.602629 0.602618 0.602919 0.603242 0.603342 0.603453 0.602707 0.602729]
nvd_sobol-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_989327_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,659436,512,100,1,64,1,1,0,188362,690560000,338,142,21,216,8,128,1,32,4,1,0,769941,644994210,784,175,16,356,3978623,0,9370268,0.9432,0.9061,891376,0,174939,[0.689723 0.689050 0.687048 0.686687 0.684953 0.685658 0.685574 0.686305 0.694239 0.693703 0.691366 0.693003 0.691446 0.691202 0.691866 0.691895 0.691470 0.691684 0.689948 0.689536 0.687187 0.687883 0.689704 0.688722]
nvd_sobol-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_872104_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,639834,512,100,1,64,1,1,0,207153,690560000,338,137,22,226,8,128,1,32,4,1,0,744123,644994210,893,248,16,346,4461678,0,8280332,0.9521,0.9123,777564,500,160432,[0.705593 0.706439 0.709483 0.709365 0.705258 0.704410 0.707553 0.707724 0.712935 0.712201 0.715435 0.715368 0.712094 0.713683 0.713616 0.713939 0.709195 0.710141 0.712454 0.712826 0.709839 0.709640 0.711392 0.710910]
nvd_sobol-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_989327_CYCLE-INTER_0:56:24_SM,commit_5c787_modified_0,681138,512,100,1,64,1,1,0,177158,690560000,318,139,22,204,8,128,1,32,4,1,0,822825,644994210,739,149,19,389,2985355,0,9369372,0.9460,0.9025,837499,0,184628,[0.731258 0.730726 0.729785 0.730126 0.730299 0.730576 0.730851 0.730333 0.736740 0.737317 0.735795 0.735872 0.736966 0.736693 0.737260 0.737534 0.733128 0.733450 0.732103 0.731705 0.733089 0.732653 0.733253 0.733677]
nvd_sobol-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1090130_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,171,512,100,1,64,1,1,0,238947,690560000,345,126,17,230,8,128,1,32,4,1,0,685130,644994210,872,269,14,318,3937044,0,7190104,0.9596,0.8985,690800,952,118926,[0.694758 0.694633 0.701070 0.701653 0.697277 0.697770 0.694811 0.693443 0.703429 0.702340 0.708007 0.707629 0.704146 0.704394 0.702568 0.702462 0.698638 0.699985 0.706106 0.705383 0.701745 0.700535 0.698305 0.698708]
nvd_sobol-0-parb_stencil-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1090130_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572969,512,100,1,64,1,1,0,220506,690560000,331,128,17,214,8,128,1,32,4,1,0,713244,644994210,881,269,14,329,4459079,0,8281100,0.9486,0.9104,836993,990,128153,[0.653339 0.653126 0.655390 0.654995 0.658544 0.658679 0.653050 0.653099 0.658870 0.658922 0.660759 0.660657 0.663248 0.663997 0.659414 0.659256 0.656071 0.656383 0.658689 0.658811 0.661278 0.661673 0.656643 0.657210]
parb_stencil-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_859500_CYCLE-INTER_0:56:24_SM,commit_5c787_modified_0,639748,8,128,1,32,4,1,0,456294,644994210,905,383,20,188,51,1,1,256,1,1,0,13220,4044300,238,61,41,29,4142064,0,5155865,0.9415,0.8034,461024,23571,13360,[0.601363 0.599456 0.600417 0.602959 0.602227 0.601155 0.609579 0.604772 0.604548 0.604566 0.608961 0.602931 0.604027 0.598825 0.612299 0.608820 0.591714 0.591974 0.594795 0.593558 0.594504 0.594234 0.597526 0.597453]
parb_stencil-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1074375_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,572882,8,128,1,32,4,1,0,410078,644994210,756,337,25,173,51,1,1,256,1,1,0,12862,4044300,215,46,36,23,2018705,0,4941231,0.9431,0.7897,417241,32116,8298,[0.629238 0.625570 0.628700 0.631410 0.648676 0.647607 0.629427 0.626087 0.632767 0.634293 0.637524 0.634712 0.651437 0.644081 0.638248 0.631525 0.618305 0.619168 0.622548 0.620579 0.640826 0.637037 0.620298 0.619012]
parb_stencil-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1074375_CYCLE-INTER_0:48:32_SM,commit_7b896_modified_0,154,8,128,1,32,4,1,0,472305,644994210,885,521,29,151,51,1,1,256,1,1,0,12194,4044300,202,40,32,20,1073170,0,5393495,0.9295,0.7699,478038,1441,4061,[0.572242 0.571333 0.557314 0.559301 0.562715 0.558179 0.559886 0.558282 0.581489 0.581471 0.575216 0.569871 0.572671 0.567213 0.578837 0.571525 0.563327 0.558513 0.554992 0.555645 0.555580 0.554529 0.552798 0.549479]
nvd_fdtd3d-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_8153614_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,639821,12,24,1,32,16,1,0,3620168,3172739184,317,84,12,56,1024,1,1,64,1,1,0,75620,97138283,261,115,14,35,10387,0,42090702,0.5700,0.8888,3639654,0,0,[0.319471 0.319104 0.318938 0.318711 0.319579 0.319007 0.319019 0.318497 0.337753 0.337466 0.337309 0.337575 0.337295 0.337415 0.337227 0.337476 0.351809 0.351703 0.351508 0.351570 0.351514 0.351583 0.351436 0.351474]
nvd_fdtd3d-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10192017_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,184,12,24,1,32,16,1,0,3555102,3172739184,316,85,12,60,1024,1,1,64,1,1,0,79321,97138283,248,103,14,44,11784,0,40274958,0.5786,0.8687,3602059,0,0,[0.306625 0.305895 0.306760 0.306003 0.306714 0.305927 0.306696 0.306025 0.322440 0.321279 0.322469 0.321354 0.322405 0.321477 0.322509 0.321200 0.336031 0.335238 0.336125 0.335673 0.336166 0.335455 0.336085 0.335410]
nvd_fdtd3d-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_10192017_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,572955,12,24,1,32,16,1,0,3074926,3172739184,313,85,12,53,1024,1,1,64,1,1,0,93112,97138283,249,103,15,43,10856,0,33871234,0.6218,0.8677,3122381,0,0,[0.345993 0.346192 0.346258 0.346567 0.346309 0.346428 0.346182 0.346505 0.361759 0.362001 0.361726 0.362009 0.361671 0.361913 0.361746 0.362185 0.378122 0.378524 0.377957 0.378254 0.377959 0.378177 0.377974 0.378323]
nvd_fdtd3d-0-nvd_interval-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,659432,12,24,1,32,16,1,0,4007952,3172739184,311,83,12,50,1024,1,1,64,1,1,0,74721,97138283,266,118,16,33,10209,0,45254336,0.5557,0.8725,4031043,0,0,[0.283816 0.283520 0.283560 0.283345 0.283480 0.283208 0.283576 0.283286 0.298572 0.297860 0.298472 0.297926 0.298458 0.297948 0.298464 0.297960 0.312027 0.312162 0.311797 0.311870 0.311923 0.312054 0.311655 0.311952]
parb_lbm-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2289420_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,92,120,150,1,120,1,1,0,1354545,427778603,6135,5081,276,223,128,1,1,512,1,1,0,498080,133834562,1729,486,191,167,41893711,0,14199944,0.9020,0.9877,1370229,402411,423242,[0.752168 0.752278 0.751973 0.752311 0.752411 0.752229 0.752110 0.752126 0.752195 0.752096 0.752213 0.752013 0.752123 0.752246 0.752315 0.752557 0.752191 0.752107 0.752104 0.752149 0.752189 0.752329 0.752116 0.752040]
parb_lbm-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2010900_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,659401,120,150,1,120,1,1,0,1044873,427778603,7570,6428,332,225,128,1,1,512,1,1,0,938266,133834562,1667,386,161,198,31809530,0,12304532,0.9247,0.9900,1244159,202756,287871,[0.721870 0.721909 0.721759 0.721951 0.721926 0.721851 0.721737 0.721701 0.722082 0.722043 0.721981 0.721928 0.722030 0.722060 0.721967 0.722153 0.721827 0.721805 0.721879 0.721815 0.721850 0.721906 0.721784 0.721739]
parb_lbm-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2289420_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572893,120,150,1,120,1,1,0,1337083,427778603,7011,5972,267,222,128,1,1,512,1,1,0,511943,133834562,1765,553,163,171,41148313,0,14200712,0.9030,0.9880,1375360,343723,410177,[0.749740 0.749790 0.749649 0.749712 0.749852 0.749834 0.749597 0.749723 0.750179 0.750187 0.750098 0.750083 0.750262 0.750167 0.750146 0.750344 0.749709 0.749645 0.749701 0.749719 0.749754 0.749814 0.749774 0.749583]
parb_lbm-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1831536_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639759,120,150,1,120,1,1,0,991504,427778603,6843,5560,450,231,128,1,1,512,1,1,0,990040,133834562,1727,468,157,183,30999801,0,12304788,0.9254,0.9905,1237749,86741,223000,[0.724822 0.724933 0.724812 0.724958 0.724974 0.724923 0.724801 0.724830 0.725186 0.725161 0.725036 0.725063 0.725198 0.725228 0.725143 0.725274 0.724926 0.724818 0.724910 0.724911 0.724898 0.724927 0.724814 0.724784]
nvd_fdtd3d-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTER_0:12:68_SM,commit_5c787_modified_0,648710,12,24,1,32,16,1,0,0,1010823248,408,92,9,167,512,100,1,64,1,1,0,136518,690560000,198,60,9,38,261202,0,49591858,0.8787,0.9847,5350760,0,192807,[0.615584 0.615590 0.615584 0.615547 0.615561 0.615569 0.615616 0.615581 0.621436 0.621455 0.621461 0.621452 0.621528 0.621513 0.621507 0.621489 0.619726 0.619689 0.619717 0.619720 0.619723 0.619759 0.619746 0.619765]
nvd_fdtd3d-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11368158_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,680932,12,24,1,32,16,1,0,5683387,3172739184,376,88,10,130,512,100,1,64,1,1,0,207086,690560000,175,38,9,59,153733,0,47589100,0.8730,0.9705,5706981,0,137032,[0.545430 0.545408 0.545465 0.545449 0.545520 0.545442 0.545427 0.545491 0.562894 0.562912 0.562876 0.562938 0.562851 0.562936 0.562911 0.562846 0.556929 0.556967 0.556917 0.556950 0.556937 0.556977 0.556950 0.557001]
nvd_fdtd3d-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_11368158_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,680931,12,24,1,32,16,1,0,6436859,3172739184,384,89,9,137,512,100,1,64,1,1,0,191716,690560000,193,56,10,62,166354,0,55226032,0.8767,0.9770,6559906,0,150587,[0.555499 0.555369 0.555378 0.555407 0.555400 0.555451 0.555500 0.555402 0.570721 0.570712 0.570781 0.570709 0.570784 0.570716 0.570721 0.570755 0.565635 0.565633 0.565647 0.565671 0.565714 0.565692 0.565676 0.565655]
nvd_fdtd3d-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTER_0:8:72_SM,commit_5c787_modified_0,648711,12,24,1,32,16,1,0,0,655807104,428,92,9,176,512,100,1,64,1,1,0,130233,690560000,197,59,9,33,325700,0,50074334,0.8817,0.9905,5350760,0,221583,[0.626715 0.626719 0.626819 0.626732 0.626682 0.626809 0.626818 0.626691 0.630750 0.630698 0.630705 0.630773 0.630729 0.630759 0.630868 0.630805 0.629702 0.629779 0.629672 0.629675 0.629855 0.629742 0.629686 0.629770]
rod_hotspot-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_387200_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572909,43,43,1,16,16,1,0,44387,89989280,502,170,18,180,128,1,1,512,1,1,0,195709,133834562,674,125,23,101,915525,0,2846312,0.8315,0.8240,206353,1038,49571,[0.776309 0.776391 0.776692 0.776480 0.776549 0.776713 0.776733 0.776549 0.777650 0.777534 0.777171 0.777397 0.777493 0.777718 0.777472 0.777547 0.776227 0.775782 0.776466 0.776295 0.776179 0.776378 0.776186 0.776672]
rod_hotspot-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_309760_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639775,43,43,1,16,16,1,0,39549,89989280,477,174,23,156,128,1,1,512,1,1,0,276692,133834562,626,122,22,95,618219,0,3550536,0.8673,0.7085,305947,515,70802,[0.561446 0.561838 0.562041 0.562027 0.561570 0.561796 0.561875 0.562032 0.567703 0.566863 0.567089 0.567680 0.567500 0.568040 0.567841 0.567906 0.561256 0.561238 0.561003 0.561483 0.560818 0.561206 0.560975 0.561598]
rod_hotspot-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_387200_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,108,43,43,1,16,16,1,0,49947,89989280,503,145,15,221,128,1,1,512,1,1,0,194971,133834562,652,101,17,101,967832,0,2845544,0.8316,0.8221,224470,1083,63021,[0.713124 0.712986 0.713130 0.712495 0.712583 0.712898 0.712973 0.712979 0.713703 0.713633 0.713438 0.713784 0.713413 0.713904 0.713772 0.713816 0.713074 0.712715 0.712677 0.713262 0.712942 0.712539 0.712633 0.712652]
cut_sgemm-1-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5333635_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,117,32,16,1,256,1,1,0,2682538,6580076544,2105,1092,402,226,120,150,1,120,1,1,0,887720,427778603,5877,4373,743,234,82018269,0,32635712,0.9959,0.8813,2754628,298165,799639,[0.749969 0.750029 0.750009 0.750002 0.749915 0.749932 0.749938 0.749982 0.750566 0.750484 0.750654 0.750699 0.750510 0.750512 0.750549 0.750461 0.750148 0.750138 0.750087 0.750155 0.750021 0.749974 0.750200 0.750233]
cut_sgemm-1-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5333635_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572845,32,16,1,256,1,1,0,2299557,6580076544,2142,1090,506,211,120,150,1,120,1,1,0,919524,427778603,8527,7314,631,213,59963795,0,32632156,0.9936,0.8766,2787111,256720,725040,[0.739349 0.739494 0.739382 0.739398 0.739497 0.739561 0.739531 0.739502 0.740660 0.740595 0.740644 0.740626 0.740501 0.740412 0.740437 0.740412 0.739681 0.739648 0.739663 0.739730 0.739554 0.739497 0.739502 0.739405]
cut_sgemm-1-parb_lbm-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_4266908_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,639711,32,16,1,256,1,1,0,2306206,6580076544,2166,1027,736,178,120,150,1,120,1,1,0,998685,427778603,8467,7339,718,167,32727387,0,32628624,0.9941,0.8745,2933514,83445,631044,[0.698568 0.698622 0.698619 0.698656 0.698664 0.698678 0.698667 0.698622 0.699255 0.699269 0.699293 0.699224 0.699301 0.699289 0.699337 0.699367 0.698815 0.698815 0.698860 0.698855 0.698853 0.698864 0.698873 0.698881]
cut_sgemm-1-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3362722_CYCLE-INTER_0:64:16_SM,commit_7b896_modified_0,115,32,16,1,256,1,1,0,1455039,6580076544,930,711,66,34,11,11,1,8,2,8,0,648225,469895962,214,54,20,13,65317,0,7695456,0.9854,0.2850,1477155,0,102164,[0.084399 0.084387 0.084410 0.084395 0.084464 0.084406 0.084370 0.084395 0.084605 0.084582 0.084586 0.084621 0.084617 0.084601 0.084590 0.084563 0.084426 0.084429 0.084441 0.084445 0.084514 0.084456 0.084414 0.084439]
cut_sgemm-1-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2690178_CYCLE-INTER_0:60:20_SM,commit_5c787_modified_0,639709,32,16,1,256,1,1,0,1798327,6580076544,927,702,67,31,11,11,1,8,2,8,0,639052,469895962,211,47,22,16,77367,0,7873107,0.9817,0.3043,2432724,0,181378,[0.060309 0.060302 0.060265 0.060258 0.060363 0.060342 0.060380 0.060391 0.060388 0.060340 0.060296 0.060335 0.060453 0.060398 0.060414 0.060439 0.060349 0.060337 0.060305 0.060309 0.060384 0.060326 0.060391 0.060422]
cut_sgemm-1-parb_cutcp-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3362722_CYCLE-INTER_0:68:12_SM,commit_5c787_modified_0,572843,32,16,1,256,1,1,0,1456321,6580076544,926,714,59,35,11,11,1,8,2,8,0,682607,469895962,224,54,23,11,68353,0,7696628,0.9795,0.2754,1552375,0,102567,[0.082161 0.082201 0.082386 0.082463 0.082212 0.082175 0.082021 0.082037 0.083107 0.083056 0.082925 0.082979 0.082703 0.082677 0.082939 0.082936 0.081935 0.081917 0.082074 0.082103 0.081972 0.081972 0.081750 0.081759]
