Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & leukocyte,24.7213514451269,44.00777376956326,21.177134701089738,91.56653156965169,0.0,18.55399855257613,75.28461012813925,10.574048663547526,5.198644231221774,0.0,10.029559662145338
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & nw,37.60803959785413,19.017709477242008,12.708357215672455,63.76101638526744,0.0,3.035979294395067,0.0,4.626674360303335,0.0,0.0,15.833436787631026
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & dwt2d,72.7770343568628,35.71016845839186,14.191454711075256,95.23037166427193,0.0,9.130173959364347,0.0,11.00618941507676,0.0,0.0,40.305026646224114
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & gaussian,25.267562034134478,17.458249329501907,0.0,69.83299731800763,0.0,2.7457118425635696,0.0,2.8465601706722414,0.09508939393939393,0.0,6.78859266805992
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & heartwall,29.343103448275894,42.85370123922414,25.82978808593751,93.43808620689654,0.0,26.595431034482765,0.006000000000000003,17.843517241379317,2.81,0.0,69.20831034482761
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_ & lud,26.880170428273484,19.809230410916022,3.7407681491262337,66.71315059489771,0.0,4.258191915345302,0.0,5.1886549841767815,0.24224846569638345,0.0,18.031174154054682
Resnet50 Training & Gerbil,volta_scudnn_128x128_stridedB_splitK_small_nn_v1 & addKernel,15.188923076923075,96.32375961538462,95.68550961538462,50.661692307692306,0.0,89.36800000000001,1.504,9.744307692307693,2.832461538461539,0.0,38.49892307692308
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_small_nn_v1 & gaussian,15.126881662781662,97.5257373931624,94.51538461538462,59.29910341880341,0.0,88.33528080808082,0.0,8.499850621600622,2.8335509324009327,0.0,36.9912054001554
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_small_nn_v1 & lud,16.73949005692067,99.8767184745765,98.25615276451086,56.1792566956935,0.0,89.84776088086255,0.0,10.841945435105162,2.980710004157922,0.0,48.23378688615016
Resnet50 Training & Arioc,volta_scudnn_128x64_relu_interior_nn_v1 & _kernel_agent,66.73442592369717,99.86975009722153,98.98876190098811,64.23104495125764,0.0,90.89302112167528,0.0,18.373014201468287,2.7844656396678293,0.0,51.981243531110835
